Starter,P1name,P1weight,P1depth,P1color,P2name,P2weight,P2depth,P2color, Winner, TotalChips
Red,Minmax,9,2,Green,Minmax,5,3,Red,Red,7
Red,Minmax,9,2,Green,Minmax,5,3,Red,Red,19
Green,Minmax,9,2,Green,Minmax,5,3,Red,Green,33
Green,Minmax,9,2,Green,Minmax,5,3,Red,Red,8
Green,Minmax,9,2,Green,Minmax,5,3,Red,Red,8
Green,Minmax,9,2,Green,Minmax,5,3,Red,Red,8
Green,Minmax,9,2,Green,Minmax,5,3,Red,Red,14
Green,Minmax,9,2,Green,Minmax,5,3,Red,Red,24
Green,Minmax,9,2,Green,Minmax,5,3,Red,Green,11
Red,Minmax,9,2,Green,Minmax,5,3,Red,Green,34
Red,Minmax,9,2,Green,Minmax,5,3,Red,Red,33
Red,Minmax,9,2,Green,Minmax,5,3,Red,Green,8
Red,Minmax,9,2,Green,Minmax,5,3,Red,Green,10
Red,Minmax,9,2,Green,Minmax,5,3,Red,Red,23
Red,Minmax,9,2,Green,Minmax,5,3,Red,Red,27
Red,Minmax,9,2,Green,Minmax,5,3,Red,Red,19
Green,Minmax,10,2,Green,Minmax,5,3,Red,Green,9
Red,Minmax,10,2,Green,Minmax,5,3,Red,Red,7
Green,Minmax,10,2,Green,Minmax,5,3,Red,Green,9
Red,Minmax,10,2,Green,Minmax,5,3,Red,Red,7
Green,Minmax,10,2,Green,Minmax,5,3,Red,Green,9
Red,Minmax,10,2,Green,Minmax,5,3,Red,Red,7
Red,Minmax,10,2,Green,Minmax,5,3,Red,Red,8
Green,Minmax,10,2,Green,Minmax,5,3,Red,Green,10
Red,Minmax,10,2,Green,Minmax,5,3,Red,Red,14
Green,Minmax,10,2,Green,Minmax,5,3,Red,Red,7
Red,Minmax,10,2,Green,Minmax,5,3,Red,Green,7
Green,Minmax,10,2,Green,Minmax,5,3,Red,Red,7
Red,Minmax,10,2,Green,Minmax,5,3,Red,Green,9
Green,Minmax,10,2,Green,Minmax,5,3,Red,Red,7
Red,Minmax,10,2,Green,Minmax,5,3,Red,Green,7
Green,Minmax,10,2,Green,Minmax,5,3,Red,Red,7
Red,Minmax,10,2,Green,Minmax,5,3,Red,Red,14
Green,Minmax,10,2,Green,Minmax,5,3,Red,Red,7
Red,Minmax,10,2,Green,Minmax,5,3,Red,Red,8
Green,Minmax,10,2,Green,Minmax,5,3,Red,Green,10
Green,Minmax,10,2,Green,Minmax,5,3,Red,Green,9
Green,Minmax,10,2,Green,Minmax,5,3,Red,Green,17
Green,Minmax,10,2,Green,Minmax,5,3,Red,Red,14
Green,Minmax,10,2,Green,Minmax,5,3,Red,Red,8
Green,Minmax,10,2,Green,Minmax,5,3,Red,Red,8
Green,Minmax,10,2,Green,Minmax,5,3,Red,Red,18
Green,Minmax,10,2,Green,Minmax,5,3,Red,Red,24
Red,Minmax,10,2,Green,Minmax,5,3,Red,Red,19
Red,Minmax,10,2,Green,Minmax,5,3,Red,Red,15
Red,Minmax,10,2,Green,Minmax,5,3,Red,Red,23
Red,Minmax,10,2,Green,Minmax,5,3,Red,Green,10
Red,Minmax,10,2,Green,Minmax,5,3,Red,Green,8
Red,Minmax,10,2,Green,Minmax,5,3,Red,Red,33
Red,Minmax,10,2,Green,Minmax,5,3,Red,Red,17
Green,Minmax,10,2,Green,Minmax,5,3,Red,Red,14
Green,Minmax,10,2,Green,Minmax,5,3,Red,Green,19
Green,Minmax,10,2,Green,Minmax,5,3,Red,Red,26
Green,Minmax,10,2,Green,Minmax,5,3,Red,Red,14
Green,Minmax,10,2,Green,Minmax,5,3,Red,Red,10
Green,Minmax,10,2,Green,Minmax,5,3,Red,Green,17
Green,Minmax,10,2,Green,Minmax,5,3,Red,Red,32
Red,Minmax,10,2,Green,Minmax,5,3,Red,Red,19
Red,Minmax,10,2,Green,Minmax,5,3,Red,Red,7
Red,Minmax,10,2,Green,Minmax,5,3,Red,Green,32
Red,Minmax,10,2,Green,Minmax,5,3,Red,Red,21
Red,Minmax,10,2,Green,Minmax,5,3,Red,Green,30
Red,Minmax,10,2,Green,Minmax,5,3,Red,Red,9
Red,Minmax,10,2,Green,Minmax,5,3,Red,Red,7
Green,Minmax,10,2,Green,Minmax,5,3,Red,Green,9
Green,Minmax,10,2,Green,Minmax,5,3,Red,Red,22
Green,Minmax,10,2,Green,Minmax,5,3,Red,Green,7
Green,Minmax,10,2,Green,Minmax,5,3,Red,Red,24
Green,Minmax,10,2,Green,Minmax,5,3,Red,Green,39
Green,Minmax,10,2,Green,Minmax,5,3,Red,Red,20
Green,Minmax,10,2,Green,Minmax,5,3,Red,Green,7
Red,Minmax,10,2,Green,Minmax,5,3,Red,Red,9
Red,Minmax,10,2,Green,Minmax,5,3,Red,Green,18
Red,Minmax,10,2,Green,Minmax,5,3,Red,Red,7
Red,Minmax,10,2,Green,Minmax,5,3,Red,Red,25
Red,Minmax,10,2,Green,Minmax,5,3,Red,Red,13
Red,Minmax,10,2,Green,Minmax,5,3,Red,Red,9
Red,Minmax,10,2,Green,Minmax,5,3,Red,Red,7
Green,Minmax,10,2,Green,Minmax,5,3,Red,Green,7
Green,Minmax,10,2,Green,Minmax,5,3,Red,Green,13
Green,Minmax,10,2,Green,Minmax,5,3,Red,Green,35
Green,Minmax,10,2,Green,Minmax,5,3,Red,Green,9
Green,Minmax,10,2,Green,Minmax,5,3,Red,Red,32
Green,Minmax,10,2,Green,Minmax,5,3,Red,Green,13
Green,Minmax,10,2,Green,Minmax,5,3,Red,Green,7
Red,Minmax,10,2,Green,Minmax,5,3,Red,Red,7
Red,Minmax,10,2,Green,Minmax,5,3,Red,Red,9
Red,Minmax,10,2,Green,Minmax,5,3,Red,Red,19
Red,Minmax,10,2,Green,Minmax,5,3,Red,Red,7
Red,Minmax,10,2,Green,Minmax,5,3,Red,Red,19
Red,Minmax,10,2,Green,Minmax,5,3,Red,Red,9
Red,Minmax,10,2,Green,Minmax,5,3,Red,Red,7
Green,Minmax,10,2,Green,Minmax,5,3,Red,Green,7
Green,Minmax,10,2,Green,Minmax,5,3,Red,Green,25
Green,Minmax,10,2,Green,Minmax,5,3,Red,Green,39
Green,Minmax,10,2,Green,Minmax,5,3,Red,Red,24
Green,Minmax,10,2,Green,Minmax,5,3,Red,Green,7
Green,Minmax,10,2,Green,Minmax,5,3,Red,Red,22
Green,Minmax,10,2,Green,Minmax,5,3,Red,Green,9
Red,Minmax,10,2,Green,Minmax,5,3,Red,Red,7
Red,Minmax,10,2,Green,Minmax,5,3,Red,Red,9
Red,Minmax,10,2,Green,Minmax,5,3,Red,Red,13
Red,Minmax,10,2,Green,Minmax,5,3,Red,Red,25
Red,Minmax,10,2,Green,Minmax,5,3,Red,Red,7
Red,Minmax,10,2,Green,Minmax,5,3,Red,Green,18
Red,Minmax,10,2,Green,Minmax,5,3,Red,Red,9
Green,Minmax,10,2,Green,Minmax,5,3,Red,Red,30
Green,Minmax,10,2,Green,Minmax,5,3,Red,Red,12
Green,Minmax,10,2,Green,Minmax,5,3,Red,Red,10
Green,Minmax,10,2,Green,Minmax,5,3,Red,Red,14
Green,Minmax,10,2,Green,Minmax,5,3,Red,Red,26
Green,Minmax,10,2,Green,Minmax,5,3,Red,Green,19
Green,Minmax,10,2,Green,Minmax,5,3,Red,Red,28
Red,Minmax,10,2,Green,Minmax,5,3,Red,Green,16
Red,Minmax,10,2,Green,Minmax,5,3,Red,Red,7
Red,Minmax,10,2,Green,Minmax,5,3,Red,Red,31
Red,Minmax,10,2,Green,Minmax,5,3,Red,Red,21
Red,Minmax,10,2,Green,Minmax,5,3,Red,Red,29
Red,Minmax,10,2,Green,Minmax,5,3,Red,Red,7
Red,Minmax,10,2,Green,Minmax,5,3,Red,Green,16
Green,Minmax,10,2,Green,Minmax,5,3,Red,Red,20
Green,Minmax,10,2,Green,Minmax,5,3,Red,Red,8
Green,Minmax,10,2,Green,Minmax,5,3,Red,Red,8
Green,Minmax,10,2,Green,Minmax,5,3,Red,Red,8
Green,Minmax,10,2,Green,Minmax,5,3,Red,Red,14
Green,Minmax,10,2,Green,Minmax,5,3,Red,Green,15
Green,Minmax,10,2,Green,Minmax,5,3,Red,Green,9
Red,Minmax,10,2,Green,Minmax,5,3,Red,Red,41
Red,Minmax,10,2,Green,Minmax,5,3,Red,Red,33
Red,Minmax,10,2,Green,Minmax,5,3,Red,Green,8
Red,Minmax,10,2,Green,Minmax,5,3,Red,Red,13
Red,Minmax,10,2,Green,Minmax,5,3,Red,Red,23
Red,Minmax,10,2,Green,Minmax,5,3,Red,Red,31
Red,Minmax,10,2,Green,Minmax,5,3,Red,Green,16
Green,Minmax,1,3,Green,Minmax,5,3,Red,Red,16
Red,Minmax,1,3,Green,Minmax,5,3,Red,Red,7
Green,Minmax,1,3,Green,Minmax,5,3,Red,Red,16
Red,Minmax,1,3,Green,Minmax,5,3,Red,Red,7
Green,Minmax,1,3,Green,Minmax,5,3,Red,Red,16
Red,Minmax,1,3,Green,Minmax,5,3,Red,Red,7
Red,Minmax,1,3,Green,Minmax,5,3,Red,Red,8
Green,Minmax,1,3,Green,Minmax,5,3,Red,Red,19
Red,Minmax,1,3,Green,Minmax,5,3,Red,Red,10
Green,Minmax,1,3,Green,Minmax,5,3,Red,Red,21
Red,Minmax,1,3,Green,Minmax,5,3,Red,Red,38
Green,Minmax,1,3,Green,Minmax,5,3,Red,Red,7
Red,Minmax,1,3,Green,Minmax,5,3,Red,Red,16
Green,Minmax,1,3,Green,Minmax,5,3,Red,Red,7
Red,Minmax,1,3,Green,Minmax,5,3,Red,Red,28
Green,Minmax,1,3,Green,Minmax,5,3,Red,Red,7
Red,Minmax,1,3,Green,Minmax,5,3,Red,Red,10
Green,Minmax,1,3,Green,Minmax,5,3,Red,Red,19
Red,Minmax,1,3,Green,Minmax,5,3,Red,Red,8
Green,Minmax,1,3,Green,Minmax,5,3,Red,Red,15
Green,Minmax,1,3,Green,Minmax,5,3,Red,Red,36
Green,Minmax,1,3,Green,Minmax,5,3,Red,Red,20
Green,Minmax,1,3,Green,Minmax,5,3,Red,Red,10
Green,Minmax,1,3,Green,Minmax,5,3,Red,Red,8
Green,Minmax,1,3,Green,Minmax,5,3,Red,Red,8
Green,Minmax,1,3,Green,Minmax,5,3,Red,Red,20
Green,Minmax,1,3,Green,Minmax,5,3,Red,Red,16
Red,Minmax,1,3,Green,Minmax,5,3,Red,Green,36
Red,Minmax,1,3,Green,Minmax,5,3,Red,Red,11
Red,Minmax,1,3,Green,Minmax,5,3,Red,Red,25
Red,Minmax,1,3,Green,Minmax,5,3,Red,Red,15
Red,Minmax,1,3,Green,Minmax,5,3,Red,Red,21
Red,Minmax,1,3,Green,Minmax,5,3,Red,Red,25
Red,Minmax,1,3,Green,Minmax,5,3,Red,Green,30
Green,Minmax,1,3,Green,Minmax,5,3,Red,Green,17
Green,Minmax,1,3,Green,Minmax,5,3,Red,Red,18
Green,Minmax,1,3,Green,Minmax,5,3,Red,Red,22
Green,Minmax,1,3,Green,Minmax,5,3,Red,Red,10
Green,Minmax,1,3,Green,Minmax,5,3,Red,Red,10
Green,Minmax,1,3,Green,Minmax,5,3,Red,Red,14
Green,Minmax,1,3,Green,Minmax,5,3,Red,Red,20
Red,Minmax,1,3,Green,Minmax,5,3,Red,Red,19
Red,Minmax,1,3,Green,Minmax,5,3,Red,Red,7
Red,Minmax,1,3,Green,Minmax,5,3,Red,Red,25
Red,Minmax,1,3,Green,Minmax,5,3,Red,Red,19
Red,Minmax,1,3,Green,Minmax,5,3,Red,Red,19
Red,Minmax,1,3,Green,Minmax,5,3,Red,Red,7
Red,Minmax,1,3,Green,Minmax,5,3,Red,Red,9
Green,Minmax,1,3,Green,Minmax,5,3,Red,Green,23
Green,Minmax,1,3,Green,Minmax,5,3,Red,Red,22
Green,Minmax,1,3,Green,Minmax,5,3,Red,Red,34
Green,Minmax,1,3,Green,Minmax,5,3,Red,Red,18
Green,Minmax,1,3,Green,Minmax,5,3,Red,Red,20
Green,Minmax,1,3,Green,Minmax,5,3,Red,Green,23
Green,Minmax,1,3,Green,Minmax,5,3,Red,Green,17
Red,Minmax,1,3,Green,Minmax,5,3,Red,Red,9
Red,Minmax,1,3,Green,Minmax,5,3,Red,Red,37
Red,Minmax,1,3,Green,Minmax,5,3,Red,Red,7
Red,Minmax,1,3,Green,Minmax,5,3,Red,Red,25
Red,Minmax,1,3,Green,Minmax,5,3,Red,Red,15
Red,Minmax,1,3,Green,Minmax,5,3,Red,Red,9
Red,Minmax,1,3,Green,Minmax,5,3,Red,Red,7
Green,Minmax,1,3,Green,Minmax,5,3,Red,Green,19
Green,Minmax,1,3,Green,Minmax,5,3,Red,Green,23
Green,Minmax,1,3,Green,Minmax,5,3,Red,Red,24
Green,Minmax,1,3,Green,Minmax,5,3,Red,Red,36
Green,Minmax,1,3,Green,Minmax,5,3,Red,Red,26
Green,Minmax,1,3,Green,Minmax,5,3,Red,Green,35
Green,Minmax,1,3,Green,Minmax,5,3,Red,Red,38
Red,Minmax,1,3,Green,Minmax,5,3,Red,Red,7
Red,Minmax,1,3,Green,Minmax,5,3,Red,Red,9
Red,Minmax,1,3,Green,Minmax,5,3,Red,Red,15
Red,Minmax,1,3,Green,Minmax,5,3,Red,Red,7
Red,Minmax,1,3,Green,Minmax,5,3,Red,Red,15
Red,Minmax,1,3,Green,Minmax,5,3,Red,Red,9
Red,Minmax,1,3,Green,Minmax,5,3,Red,Red,7
Green,Minmax,1,3,Green,Minmax,5,3,Red,Red,18
Green,Minmax,1,3,Green,Minmax,5,3,Red,Green,33
Green,Minmax,1,3,Green,Minmax,5,3,Red,Red,20
Green,Minmax,1,3,Green,Minmax,5,3,Red,Red,16
Green,Minmax,1,3,Green,Minmax,5,3,Red,Red,32
Green,Minmax,1,3,Green,Minmax,5,3,Red,Red,24
Green,Minmax,1,3,Green,Minmax,5,3,Red,Red,20
Red,Minmax,1,3,Green,Minmax,5,3,Red,Red,7
Red,Minmax,1,3,Green,Minmax,5,3,Red,Red,9
Red,Minmax,1,3,Green,Minmax,5,3,Red,Red,15
Red,Minmax,1,3,Green,Minmax,5,3,Red,Red,23
Red,Minmax,1,3,Green,Minmax,5,3,Red,Red,7
Red,Minmax,1,3,Green,Minmax,5,3,Red,Green,42
Red,Minmax,1,3,Green,Minmax,5,3,Red,Red,9
Green,Minmax,1,3,Green,Minmax,5,3,Red,Red,16
Green,Minmax,1,3,Green,Minmax,5,3,Red,Red,20
Green,Minmax,1,3,Green,Minmax,5,3,Red,Red,10
Green,Minmax,1,3,Green,Minmax,5,3,Red,Red,14
Green,Minmax,1,3,Green,Minmax,5,3,Red,Red,22
Green,Minmax,1,3,Green,Minmax,5,3,Red,Red,18
Green,Minmax,1,3,Green,Minmax,5,3,Red,Red,34
Red,Minmax,1,3,Green,Minmax,5,3,Red,Red,7
Red,Minmax,1,3,Green,Minmax,5,3,Red,Red,9
Red,Minmax,1,3,Green,Minmax,5,3,Red,Green,30
Red,Minmax,1,3,Green,Minmax,5,3,Red,Red,21
Red,Minmax,1,3,Green,Minmax,5,3,Red,Red,17
Red,Minmax,1,3,Green,Minmax,5,3,Red,Red,7
Red,Minmax,1,3,Green,Minmax,5,3,Red,Green,38
Green,Minmax,1,3,Green,Minmax,5,3,Red,Green,19
Green,Minmax,1,3,Green,Minmax,5,3,Red,Red,20
Green,Minmax,1,3,Green,Minmax,5,3,Red,Red,8
Green,Minmax,1,3,Green,Minmax,5,3,Red,Red,8
Green,Minmax,1,3,Green,Minmax,5,3,Red,Red,10
Green,Minmax,1,3,Green,Minmax,5,3,Red,Red,20
Green,Minmax,1,3,Green,Minmax,5,3,Red,Red,32
Red,Minmax,1,3,Green,Minmax,5,3,Red,Red,35
Red,Minmax,1,3,Green,Minmax,5,3,Red,Red,25
Red,Minmax,1,3,Green,Minmax,5,3,Red,Green,20
Red,Minmax,1,3,Green,Minmax,5,3,Red,Green,36
Red,Minmax,1,3,Green,Minmax,5,3,Red,Red,25
Red,Minmax,1,3,Green,Minmax,5,3,Red,Green,40
Red,Minmax,1,3,Green,Minmax,5,3,Red,Green,36
Green,Minmax,2,3,Green,Minmax,5,3,Red,Green,35
Red,Minmax,2,3,Green,Minmax,5,3,Red,Red,7
Green,Minmax,2,3,Green,Minmax,5,3,Red,Green,35
Red,Minmax,2,3,Green,Minmax,5,3,Red,Red,7
Green,Minmax,2,3,Green,Minmax,5,3,Red,Red,26
Red,Minmax,2,3,Green,Minmax,5,3,Red,Red,7
Red,Minmax,2,3,Green,Minmax,5,3,Red,Red,8
Green,Minmax,2,3,Green,Minmax,5,3,Red,Green,40
Red,Minmax,2,3,Green,Minmax,5,3,Red,Red,10
Green,Minmax,2,3,Green,Minmax,5,3,Red,Green,34
Red,Minmax,2,3,Green,Minmax,5,3,Red,Green,23
Green,Minmax,2,3,Green,Minmax,5,3,Red,Red,7
Red,Minmax,2,3,Green,Minmax,5,3,Red,Green,35
Green,Minmax,2,3,Green,Minmax,5,3,Red,Red,7
Red,Minmax,2,3,Green,Minmax,5,3,Red,Green,23
Green,Minmax,2,3,Green,Minmax,5,3,Red,Red,7
Red,Minmax,2,3,Green,Minmax,5,3,Red,Red,10
Green,Minmax,2,3,Green,Minmax,5,3,Red,Red,17
Red,Minmax,2,3,Green,Minmax,5,3,Red,Red,8
Green,Minmax,2,3,Green,Minmax,5,3,Red,Green,36
Green,Minmax,2,3,Green,Minmax,5,3,Red,Red,28
Green,Minmax,2,3,Green,Minmax,5,3,Red,Red,18
Green,Minmax,2,3,Green,Minmax,5,3,Red,Red,10
Green,Minmax,2,3,Green,Minmax,5,3,Red,Red,8
Green,Minmax,2,3,Green,Minmax,5,3,Red,Red,8
Green,Minmax,2,3,Green,Minmax,5,3,Red,Red,18
Green,Minmax,2,3,Green,Minmax,5,3,Red,Red,18
Red,Minmax,2,3,Green,Minmax,5,3,Red,Green,18
Red,Minmax,2,3,Green,Minmax,5,3,Red,Red,11
Red,Minmax,2,3,Green,Minmax,5,3,Red,Green,28
Red,Minmax,2,3,Green,Minmax,5,3,Red,Green,34
Red,Minmax,2,3,Green,Minmax,5,3,Red,Green,24
Red,Minmax,2,3,Green,Minmax,5,3,Red,Green,34
Red,Minmax,2,3,Green,Minmax,5,3,Red,Green,34
Green,Minmax,2,3,Green,Minmax,5,3,Red,Red,30
Green,Minmax,2,3,Green,Minmax,5,3,Red,Red,14
Green,Minmax,2,3,Green,Minmax,5,3,Red,Red,26
Green,Minmax,2,3,Green,Minmax,5,3,Red,Red,10
Green,Minmax,2,3,Green,Minmax,5,3,Red,Red,10
Green,Minmax,2,3,Green,Minmax,5,3,Red,Red,20
Green,Minmax,2,3,Green,Minmax,5,3,Red,Red,16
Red,Minmax,2,3,Green,Minmax,5,3,Red,Green,38
Red,Minmax,2,3,Green,Minmax,5,3,Red,Red,7
Red,Minmax,2,3,Green,Minmax,5,3,Red,Red,23
Red,Minmax,2,3,Green,Minmax,5,3,Red,Green,30
Red,Minmax,2,3,Green,Minmax,5,3,Red,Red,17
Red,Minmax,2,3,Green,Minmax,5,3,Red,Red,9
Red,Minmax,2,3,Green,Minmax,5,3,Red,Red,7
Green,Minmax,2,3,Green,Minmax,5,3,Red,Green,27
Green,Minmax,2,3,Green,Minmax,5,3,Red,Red,40
Green,Minmax,2,3,Green,Minmax,5,3,Red,Green,23
Green,Minmax,2,3,Green,Minmax,5,3,Red,Red,16
Green,Minmax,2,3,Green,Minmax,5,3,Red,Green,27
Green,Minmax,2,3,Green,Minmax,5,3,Red,Green,15
Green,Minmax,2,3,Green,Minmax,5,3,Red,Green,31
Red,Minmax,2,3,Green,Minmax,5,3,Red,Red,9
Red,Minmax,2,3,Green,Minmax,5,3,Red,Green,36
Red,Minmax,2,3,Green,Minmax,5,3,Red,Red,7
Red,Minmax,2,3,Green,Minmax,5,3,Red,Red,23
Red,Minmax,2,3,Green,Minmax,5,3,Red,Red,15
Red,Minmax,2,3,Green,Minmax,5,3,Red,Red,9
Red,Minmax,2,3,Green,Minmax,5,3,Red,Red,7
Green,Minmax,2,3,Green,Minmax,5,3,Red,Red,22
Green,Minmax,2,3,Green,Minmax,5,3,Red,Green,23
Green,Minmax,2,3,Green,Minmax,5,3,Red,Green,27
Green,Minmax,2,3,Green,Minmax,5,3,Red,Green,35
Green,Minmax,2,3,Green,Minmax,5,3,Red,Green,25
Green,Minmax,2,3,Green,Minmax,5,3,Red,Green,23
Green,Minmax,2,3,Green,Minmax,5,3,Red,Red,22
Red,Minmax,2,3,Green,Minmax,5,3,Red,Red,7
Red,Minmax,2,3,Green,Minmax,5,3,Red,Red,9
Red,Minmax,2,3,Green,Minmax,5,3,Red,Red,17
Red,Minmax,2,3,Green,Minmax,5,3,Red,Red,7
Red,Minmax,2,3,Green,Minmax,5,3,Red,Red,15
Red,Minmax,2,3,Green,Minmax,5,3,Red,Red,9
Red,Minmax,2,3,Green,Minmax,5,3,Red,Red,7
Green,Minmax,2,3,Green,Minmax,5,3,Red,Green,31
Green,Minmax,2,3,Green,Minmax,5,3,Red,Green,13
Green,Minmax,2,3,Green,Minmax,5,3,Red,Green,29
Green,Minmax,2,3,Green,Minmax,5,3,Red,Green,27
Green,Minmax,2,3,Green,Minmax,5,3,Red,Green,23
Green,Minmax,2,3,Green,Minmax,5,3,Red,Red,30
Green,Minmax,2,3,Green,Minmax,5,3,Red,Green,25
Red,Minmax,2,3,Green,Minmax,5,3,Red,Red,7
Red,Minmax,2,3,Green,Minmax,5,3,Red,Red,9
Red,Minmax,2,3,Green,Minmax,5,3,Red,Red,15
Red,Minmax,2,3,Green,Minmax,5,3,Red,Red,23
Red,Minmax,2,3,Green,Minmax,5,3,Red,Red,7
Red,Minmax,2,3,Green,Minmax,5,3,Red,Red,13
Red,Minmax,2,3,Green,Minmax,5,3,Red,Red,9
Green,Minmax,2,3,Green,Minmax,5,3,Red,Red,16
Green,Minmax,2,3,Green,Minmax,5,3,Red,Red,20
Green,Minmax,2,3,Green,Minmax,5,3,Red,Red,10
Green,Minmax,2,3,Green,Minmax,5,3,Red,Red,14
Green,Minmax,2,3,Green,Minmax,5,3,Red,Red,26
Green,Minmax,2,3,Green,Minmax,5,3,Red,Red,14
Green,Minmax,2,3,Green,Minmax,5,3,Red,Red,30
Red,Minmax,2,3,Green,Minmax,5,3,Red,Red,7
Red,Minmax,2,3,Green,Minmax,5,3,Red,Red,7
Red,Minmax,2,3,Green,Minmax,5,3,Red,Red,17
Red,Minmax,2,3,Green,Minmax,5,3,Red,Green,34
Red,Minmax,2,3,Green,Minmax,5,3,Red,Red,23
Red,Minmax,2,3,Green,Minmax,5,3,Red,Red,7
Red,Minmax,2,3,Green,Minmax,5,3,Red,Green,36
Green,Minmax,2,3,Green,Minmax,5,3,Red,Red,18
Green,Minmax,2,3,Green,Minmax,5,3,Red,Red,18
Green,Minmax,2,3,Green,Minmax,5,3,Red,Red,8
Green,Minmax,2,3,Green,Minmax,5,3,Red,Red,8
Green,Minmax,2,3,Green,Minmax,5,3,Red,Red,10
Green,Minmax,2,3,Green,Minmax,5,3,Red,Green,35
Green,Minmax,2,3,Green,Minmax,5,3,Red,Red,40
Red,Minmax,2,3,Green,Minmax,5,3,Red,Green,34
Red,Minmax,2,3,Green,Minmax,5,3,Red,Green,34
Red,Minmax,2,3,Green,Minmax,5,3,Red,Green,24
Red,Minmax,2,3,Green,Minmax,5,3,Red,Green,28
Red,Minmax,2,3,Green,Minmax,5,3,Red,Green,28
Red,Minmax,2,3,Green,Minmax,5,3,Red,Red,19
Red,Minmax,2,3,Green,Minmax,5,3,Red,Green,18
Green,Minmax,3,3,Green,Minmax,5,3,Red,Green,23
Red,Minmax,3,3,Green,Minmax,5,3,Red,Red,7
Green,Minmax,3,3,Green,Minmax,5,3,Red,Green,15
Red,Minmax,3,3,Green,Minmax,5,3,Red,Red,7
Green,Minmax,3,3,Green,Minmax,5,3,Red,Green,23
Red,Minmax,3,3,Green,Minmax,5,3,Red,Red,7
Red,Minmax,3,3,Green,Minmax,5,3,Red,Red,8
Green,Minmax,3,3,Green,Minmax,5,3,Red,Green,18
Red,Minmax,3,3,Green,Minmax,5,3,Red,Red,10
Green,Minmax,3,3,Green,Minmax,5,3,Red,Red,21
Red,Minmax,3,3,Green,Minmax,5,3,Red,Red,18
Green,Minmax,3,3,Green,Minmax,5,3,Red,Red,7
Red,Minmax,3,3,Green,Minmax,5,3,Red,Green,15
Green,Minmax,3,3,Green,Minmax,5,3,Red,Red,7
Red,Minmax,3,3,Green,Minmax,5,3,Red,Red,14
Green,Minmax,3,3,Green,Minmax,5,3,Red,Red,7
Red,Minmax,3,3,Green,Minmax,5,3,Red,Red,10
Green,Minmax,3,3,Green,Minmax,5,3,Red,Red,21
Red,Minmax,3,3,Green,Minmax,5,3,Red,Red,8
Green,Minmax,3,3,Green,Minmax,5,3,Red,Green,34
Green,Minmax,3,3,Green,Minmax,5,3,Red,Green,27
Green,Minmax,3,3,Green,Minmax,5,3,Red,Green,21
Green,Minmax,3,3,Green,Minmax,5,3,Red,Red,20
Green,Minmax,3,3,Green,Minmax,5,3,Red,Red,8
Green,Minmax,3,3,Green,Minmax,5,3,Red,Red,8
Green,Minmax,3,3,Green,Minmax,5,3,Red,Red,18
Green,Minmax,3,3,Green,Minmax,5,3,Red,Green,39
Red,Minmax,3,3,Green,Minmax,5,3,Red,Green,18
Red,Minmax,3,3,Green,Minmax,5,3,Red,Red,27
Red,Minmax,3,3,Green,Minmax,5,3,Red,Red,29
Red,Minmax,3,3,Green,Minmax,5,3,Red,Green,18
Red,Minmax,3,3,Green,Minmax,5,3,Red,Green,24
Red,Minmax,3,3,Green,Minmax,5,3,Red,Green,36
Red,Minmax,3,3,Green,Minmax,5,3,Red,Green,26
Green,Minmax,3,3,Green,Minmax,5,3,Red,Green,17
Green,Minmax,3,3,Green,Minmax,5,3,Red,Red,14
Green,Minmax,3,3,Green,Minmax,5,3,Red,Red,14
Green,Minmax,3,3,Green,Minmax,5,3,Red,Red,10
Green,Minmax,3,3,Green,Minmax,5,3,Red,Red,10
Green,Minmax,3,3,Green,Minmax,5,3,Red,Green,13
Green,Minmax,3,3,Green,Minmax,5,3,Red,Green,7
Red,Minmax,3,3,Green,Minmax,5,3,Red,Green,20
Red,Minmax,3,3,Green,Minmax,5,3,Red,Red,7
Red,Minmax,3,3,Green,Minmax,5,3,Red,Red,17
Red,Minmax,3,3,Green,Minmax,5,3,Red,Red,21
Red,Minmax,3,3,Green,Minmax,5,3,Red,Red,19
Red,Minmax,3,3,Green,Minmax,5,3,Red,Red,9
Red,Minmax,3,3,Green,Minmax,5,3,Red,Red,7
Green,Minmax,3,3,Green,Minmax,5,3,Red,Green,9
Green,Minmax,3,3,Green,Minmax,5,3,Red,Red,16
Green,Minmax,3,3,Green,Minmax,5,3,Red,Red,14
Green,Minmax,3,3,Green,Minmax,5,3,Red,Red,34
Green,Minmax,3,3,Green,Minmax,5,3,Red,Green,25
Green,Minmax,3,3,Green,Minmax,5,3,Red,Green,7
Green,Minmax,3,3,Green,Minmax,5,3,Red,Green,9
Red,Minmax,3,3,Green,Minmax,5,3,Red,Red,9
Red,Minmax,3,3,Green,Minmax,5,3,Red,Green,18
Red,Minmax,3,3,Green,Minmax,5,3,Red,Red,7
Red,Minmax,3,3,Green,Minmax,5,3,Red,Green,34
Red,Minmax,3,3,Green,Minmax,5,3,Red,Red,13
Red,Minmax,3,3,Green,Minmax,5,3,Red,Red,9
Red,Minmax,3,3,Green,Minmax,5,3,Red,Red,7
Green,Minmax,3,3,Green,Minmax,5,3,Red,Green,13
Green,Minmax,3,3,Green,Minmax,5,3,Red,Green,19
Green,Minmax,3,3,Green,Minmax,5,3,Red,Green,13
